sample_index,can_id,can_id_hex,signal,node,timestamp_ms,value,units,raw_data
1905,178,0x0B2,rear_brake_pressure,brake_node_1,18915,1945,psi_x10,81239306405785
1906,1795,0x703,engine_rpm,master,18919,0,rpm,81256486273024
1907,177,0x0B1,front_brake_pressure,brake_node_1,18925,0,psi_x10,81282256076800
1908,178,0x0B2,rear_brake_pressure,brake_node_1,18925,1945,psi_x10,81282256078745
1909,177,0x0B1,front_brake_pressure,brake_node_1,18935,0,psi_x10,81325205749760
1910,178,0x0B2,rear_brake_pressure,brake_node_1,18935,1945,psi_x10,81325205751705
1911,1795,0x703,engine_rpm,master,18939,0,rpm,81342385618944
1912,177,0x0B1,front_brake_pressure,brake_node_1,18945,0,psi_x10,81368155422720
1913,178,0x0B2,rear_brake_pressure,brake_node_1,18945,1945,psi_x10,81368155424665
1914,177,0x0B1,front_brake_pressure,brake_node_1,18955,0,psi_x10,81411105095680
1915,178,0x0B2,rear_brake_pressure,brake_node_1,18955,1945,psi_x10,81411105097625
1916,1795,0x703,engine_rpm,master,18959,0,rpm,81428284964864
1917,177,0x0B1,front_brake_pressure,brake_node_1,18965,0,psi_x10,81454054768640
1918,178,0x0B2,rear_brake_pressure,brake_node_1,18965,1945,psi_x10,81454054770585
1919,177,0x0B1,front_brake_pressure,brake_node_1,18975,0,psi_x10,81497004441600
1920,178,0x0B2,rear_brake_pressure,brake_node_1,18975,1945,psi_x10,81497004443545
1921,1795,0x703,engine_rpm,master,18979,0,rpm,81514184310784
1922,177,0x0B1,front_brake_pressure,brake_node_1,18985,0,psi_x10,81539954114560
1923,178,0x0B2,rear_brake_pressure,brake_node_1,18985,1945,psi_x10,81539954116505
1924,177,0x0B1,front_brake_pressure,brake_node_1,18995,0,psi_x10,81582903787520
1925,178,0x0B2,rear_brake_pressure,brake_node_1,18995,1945,psi_x10,81582903789465
1926,1795,0x703,engine_rpm,master,18999,0,rpm,81600083656704
1927,177,0x0B1,front_brake_pressure,brake_node_1,19005,0,psi_x10,81625853460480
1928,178,0x0B2,rear_brake_pressure,brake_node_1,19005,1945,psi_x10,81625853462425
1929,177,0x0B1,front_brake_pressure,brake_node_1,19015,0,psi_x10,81668803133440
1930,178,0x0B2,rear_brake_pressure,brake_node_1,19015,1945,psi_x10,81668803135385
1931,1795,0x703,engine_rpm,master,19019,0,rpm,81685983002624
1932,177,0x0B1,front_brake_pressure,brake_node_1,19025,0,psi_x10,81711752806400
1933,178,0x0B2,rear_brake_pressure,brake_node_1,19025,1945,psi_x10,81711752808345
1934,177,0x0B1,front_brake_pressure,brake_node_1,19035,0,psi_x10,81754702479360
1935,178,0x0B2,rear_brake_pressure,brake_node_1,19035,1945,psi_x10,81754702481305
1936,1795,0x703,engine_rpm,master,19039,0,rpm,81771882348544
1937,177,0x0B1,front_brake_pressure,brake_node_1,19045,0,psi_x10,81797652152320
1938,178,0x0B2,rear_brake_pressure,brake_node_1,19045,1945,psi_x10,81797652154265
1939,177,0x0B1,front_brake_pressure,brake_node_1,19055,0,psi_x10,81840601825280
1940,178,0x0B2,rear_brake_pressure,brake_node_1,19055,1945,psi_x10,81840601827225
1941,1795,0x703,engine_rpm,master,19059,0,rpm,81857781694464
1942,177,0x0B1,front_brake_pressure,brake_node_1,19065,0,psi_x10,81883551498240
1943,178,0x0B2,rear_brake_pressure,brake_node_1,19065,1945,psi_x10,81883551500185
1944,177,0x0B1,front_brake_pressure,brake_node_1,19075,0,psi_x10,81926501171200
1945,178,0x0B2,rear_brake_pressure,brake_node_1,19075,1945,psi_x10,81926501173145
1946,1795,0x703,engine_rpm,master,19079,0,rpm,81943681040384
1947,177,0x0B1,front_brake_pressure,brake_node_1,19085,0,psi_x10,81969450844160
1948,178,0x0B2,rear_brake_pressure,brake_node_1,19085,1945,psi_x10,81969450846105
1949,177,0x0B1,front_brake_pressure,brake_node_1,19095,0,psi_x10,82012400517120
1950,178,0x0B2,rear_brake_pressure,brake_node_1,19095,1945,psi_x10,82012400519065
1951,1795,0x703,engine_rpm,master,19099,0,rpm,82029580386304
1952,177,0x0B1,front_brake_pressure,brake_node_1,19105,0,psi_x10,82055350190080
1953,178,0x0B2,rear_brake_pressure,brake_node_1,19105,1945,psi_x10,82055350192025
1954,177,0x0B1,front_brake_pressure,brake_node_1,19115,0,psi_x10,82098299863040
1955,178,0x0B2,rear_brake_pressure,brake_node_1,19115,1945,psi_x10,82098299864985
1956,1795,0x703,engine_rpm,master,19119,0,rpm,82115479732224
1957,177,0x0B1,front_brake_pressure,brake_node_1,19125,0,psi_x10,82141249536000
1958,178,0x0B2,rear_brake_pressure,brake_node_1,19125,1945,psi_x10,82141249537945
1959,177,0x0B1,front_brake_pressure,brake_node_1,19135,0,psi_x10,82184199208960
1960,178,0x0B2,rear_brake_pressure,brake_node_1,19135,1945,psi_x10,82184199210905
1961,1795,0x703,engine_rpm,master,19139,0,rpm,82201379078144
1962,177,0x0B1,front_brake_pressure,brake_node_1,19145,0,psi_x10,82227148881920
1963,178,0x0B2,rear_brake_pressure,brake_node_1,19145,1945,psi_x10,82227148883865
1964,177,0x0B1,front_brake_pressure,brake_node_1,19155,0,psi_x10,82270098554880
1965,178,0x0B2,rear_brake_pressure,brake_node_1,19155,1945,psi_x10,82270098556825
1966,1795,0x703,engine_rpm,master,19159,0,rpm,82287278424064
1967,177,0x0B1,front_brake_pressure,brake_node_1,19165,0,psi_x10,82313048227840
1968,178,0x0B2,rear_brake_pressure,brake_node_1,19165,1945,psi_x10,82313048229785
1969,177,0x0B1,front_brake_pressure,brake_node_1,19175,0,psi_x10,82355997900800
1970,178,0x0B2,rear_brake_pressure,brake_node_1,19175,1945,psi_x10,82355997902745
1971,1795,0x703,engine_rpm,master,19179,0,rpm,82373177769984
1972,177,0x0B1,front_brake_pressure,brake_node_1,19185,0,psi_x10,82398947573760
1973,178,0x0B2,rear_brake_pressure,brake_node_1,19185,1945,psi_x10,82398947575705
1974,177,0x0B1,front_brake_pressure,brake_node_1,19195,0,psi_x10,82441897246720
1975,178,0x0B2,rear_brake_pressure,brake_node_1,19195,1945,psi_x10,82441897248665
1976,1795,0x703,engine_rpm,master,19199,0,rpm,82459077115904
1977,177,0x0B1,front_brake_pressure,brake_node_1,19205,0,psi_x10,82484846919680
1978,178,0x0B2,rear_brake_pressure,brake_node_1,19205,1945,psi_x10,82484846921625
1979,177,0x0B1,front_brake_pressure,brake_node_1,19215,0,psi_x10,82527796592640
1980,178,0x0B2,rear_brake_pressure,brake_node_1,19215,1945,psi_x10,82527796594585
1981,1795,0x703,engine_rpm,master,19219,0,rpm,82544976461824
1982,177,0x0B1,front_brake_pressure,brake_node_1,19225,0,psi_x10,82570746265600
1983,178,0x0B2,rear_brake_pressure,brake_node_1,19225,1945,psi_x10,82570746267545
1984,177,0x0B1,front_brake_pressure,brake_node_1,19235,0,psi_x10,82613695938560
1985,178,0x0B2,rear_brake_pressure,brake_node_1,19235,1945,psi_x10,82613695940505
1986,1795,0x703,engine_rpm,master,19239,0,rpm,82630875807744
1987,177,0x0B1,front_brake_pressure,brake_node_1,19245,0,psi_x10,82656645611520
1988,178,0x0B2,rear_brake_pressure,brake_node_1,19245,1945,psi_x10,82656645613465
1989,177,0x0B1,front_brake_pressure,brake_node_1,19255,0,psi_x10,82699595284480
1990,178,0x0B2,rear_brake_pressure,brake_node_1,19255,1945,psi_x10,82699595286425
1991,1795,0x703,engine_rpm,master,19259,0,rpm,82716775153664
1992,177,0x0B1,front_brake_pressure,brake_node_1,19265,0,psi_x10,82742544957440
1993,178,0x0B2,rear_brake_pressure,brake_node_1,19265,1945,psi_x10,82742544959385
1994,177,0x0B1,front_brake_pressure,brake_node_1,19275,0,psi_x10,82785494630400
1995,178,0x0B2,rear_brake_pressure,brake_node_1,19275,1945,psi_x10,82785494632345
1996,1795,0x703,engine_rpm,master,19279,0,rpm,82802674499584
1997,177,0x0B1,front_brake_pressure,brake_node_1,19285,0,psi_x10,82828444303360
1998,178,0x0B2,rear_brake_pressure,brake_node_1,19285,1945,psi_x10,82828444305305
1999,177,0x0B1,front_brake_pressure,brake_node_1,19295,0,psi_x10,82871393976320
2000,178,0x0B2,rear_brake_pressure,brake_node_1,19295,1945,psi_x10,82871393978265
2001,387,0x183,,,4278190080,3,raw,18374686479671623683
2002,386,0x182,,,4278190080,2,raw,18374686479671623682
2003,1795,0x703,engine_rpm,master,19299,0,rpm,82888573845504
2004,385,0x181,,,4278190080,16908545,raw,18374686479688532225
2005,177,0x0B1,front_brake_pressure,brake_node_1,19305,0,psi_x10,82914343649280
2006,178,0x0B2,rear_brake_pressure,brake_node_1,19305,1945,psi_x10,82914343651225
2007,177,0x0B1,front_brake_pressure,brake_node_1,19315,0,psi_x10,82957293322240
2008,178,0x0B2,rear_brake_pressure,brake_node_1,19315,1945,psi_x10,82957293324185
2009,1795,0x703,engine_rpm,master,19319,0,rpm,82974473191424
2010,177,0x0B1,front_brake_pressure,brake_node_1,19325,0,psi_x10,83000242995200
2011,178,0x0B2,rear_brake_pressure,brake_node_1,19325,1945,psi_x10,83000242997145
2012,177,0x0B1,front_brake_pressure,brake_node_1,19335,0,psi_x10,83043192668160
2013,178,0x0B2,rear_brake_pressure,brake_node_1,19335,1945,psi_x10,83043192670105
2014,1795,0x703,engine_rpm,master,19339,0,rpm,83060372537344
2015,177,0x0B1,front_brake_pressure,brake_node_1,19345,0,psi_x10,83086142341120
2016,178,0x0B2,rear_brake_pressure,brake_node_1,19345,1945,psi_x10,83086142343065
2017,177,0x0B1,front_brake_pressure,brake_node_1,19355,0,psi_x10,83129092014080
2018,178,0x0B2,rear_brake_pressure,brake_node_1,19355,1945,psi_x10,83129092016025
2019,1795,0x703,engine_rpm,master,19359,0,rpm,83146271883264
2020,177,0x0B1,front_brake_pressure,brake_node_1,19365,0,psi_x10,83172041687040
2021,178,0x0B2,rear_brake_pressure,brake_node_1,19365,1945,psi_x10,83172041688985
2022,177,0x0B1,front_brake_pressure,brake_node_1,19375,0,psi_x10,83214991360000
2023,178,0x0B2,rear_brake_pressure,brake_node_1,19375,1945,psi_x10,83214991361945
2024,1795,0x703,engine_rpm,master,19379,0,rpm,83232171229184
2025,177,0x0B1,front_brake_pressure,brake_node_1,19385,0,psi_x10,83257941032960
2026,178,0x0B2,rear_brake_pressure,brake_node_1,19385,1945,psi_x10,83257941034905
2027,177,0x0B1,front_brake_pressure,brake_node_1,19395,0,psi_x10,83300890705920
2028,178,0x0B2,rear_brake_pressure,brake_node_1,19395,1945,psi_x10,83300890707865
2029,1795,0x703,engine_rpm,master,19399,0,rpm,83318070575104
2030,177,0x0B1,front_brake_pressure,brake_node_1,19405,0,psi_x10,83343840378880
2031,178,0x0B2,rear_brake_pressure,brake_node_1,19405,1945,psi_x10,83343840380825
2032,177,0x0B1,front_brake_pressure,brake_node_1,19415,0,psi_x10,83386790051840
2033,178,0x0B2,rear_brake_pressure,brake_node_1,19415,1945,psi_x10,83386790053785
2034,1795,0x703,engine_rpm,master,19419,0,rpm,83403969921024
2035,177,0x0B1,front_brake_pressure,brake_node_1,19425,0,psi_x10,83429739724800
2036,178,0x0B2,rear_brake_pressure,brake_node_1,19425,1945,psi_x10,83429739726745
2037,177,0x0B1,front_brake_pressure,brake_node_1,19435,0,psi_x10,83472689397760
2038,178,0x0B2,rear_brake_pressure,brake_node_1,19435,1945,psi_x10,83472689399705
2039,1795,0x703,engine_rpm,master,19439,0,rpm,83489869266944
2040,177,0x0B1,front_brake_pressure,brake_node_1,19445,0,psi_x10,83515639070720
2041,178,0x0B2,rear_brake_pressure,brake_node_1,19445,1945,psi_x10,83515639072665
2042,177,0x0B1,front_brake_pressure,brake_node_1,19455,0,psi_x10,83558588743680
2043,178,0x0B2,rear_brake_pressure,brake_node_1,19455,1945,psi_x10,83558588745625
2044,1795,0x703,engine_rpm,master,19459,0,rpm,83575768612864
2045,177,0x0B1,front_brake_pressure,brake_node_1,19465,0,psi_x10,83601538416640
2046,178,0x0B2,rear_brake_pressure,brake_node_1,19465,1945,psi_x10,83601538418585
2047,177,0x0B1,front_brake_pressure,brake_node_1,19475,0,psi_x10,83644488089600
2048,178,0x0B2,rear_brake_pressure,brake_node_1,19475,1945,psi_x10,83644488091545
2049,1795,0x703,engine_rpm,master,19479,0,rpm,83661667958784
2050,177,0x0B1,front_brake_pressure,brake_node_1,19485,0,psi_x10,83687437762560
2051,178,0x0B2,rear_brake_pressure,brake_node_1,19485,1945,psi_x10,83687437764505
2052,177,0x0B1,front_brake_pressure,brake_node_1,19495,0,psi_x10,83730387435520
2053,178,0x0B2,rear_brake_pressure,brake_node_1,19495,1945,psi_x10,83730387437465
2054,1795,0x703,engine_rpm,master,19499,0,rpm,83747567304704
2055,177,0x0B1,front_brake_pressure,brake_node_1,19505,0,psi_x10,83773337108480
2056,178,0x0B2,rear_brake_pressure,brake_node_1,19505,1945,psi_x10,83773337110425
2057,177,0x0B1,front_brake_pressure,brake_node_1,19515,0,psi_x10,83816286781440
2058,178,0x0B2,rear_brake_pressure,brake_node_1,19515,1945,psi_x10,83816286783385
2059,1795,0x703,engine_rpm,master,19519,0,rpm,83833466650624
2060,177,0x0B1,front_brake_pressure,brake_node_1,19525,0,psi_x10,83859236454400
2061,178,0x0B2,rear_brake_pressure,brake_node_1,19525,1945,psi_x10,83859236456345
2062,177,0x0B1,front_brake_pressure,brake_node_1,19535,0,psi_x10,83902186127360
2063,178,0x0B2,rear_brake_pressure,brake_node_1,19535,1945,psi_x10,83902186129305
2064,1795,0x703,engine_rpm,master,19539,0,rpm,83919365996544
2065,177,0x0B1,front_brake_pressure,brake_node_1,19545,0,psi_x10,83945135800320
2066,178,0x0B2,rear_brake_pressure,brake_node_1,19545,1945,psi_x10,83945135802265
2067,177,0x0B1,front_brake_pressure,brake_node_1,19555,0,psi_x10,83988085473280
2068,178,0x0B2,rear_brake_pressure,brake_node_1,19555,1945,psi_x10,83988085475225
2069,1795,0x703,engine_rpm,master,19559,0,rpm,84005265342464
2070,177,0x0B1,front_brake_pressure,brake_node_1,19565,0,psi_x10,84031035146240
2071,178,0x0B2,rear_brake_pressure,brake_node_1,19565,1945,psi_x10,84031035148185
2072,177,0x0B1,front_brake_pressure,brake_node_1,19575,0,psi_x10,84073984819200
2073,178,0x0B2,rear_brake_pressure,brake_node_1,19575,1945,psi_x10,84073984821145
2074,1795,0x703,engine_rpm,master,19579,0,rpm,84091164688384
2075,177,0x0B1,front_brake_pressure,brake_node_1,19585,0,psi_x10,84116934492160
2076,178,0x0B2,rear_brake_pressure,brake_node_1,19585,1945,psi_x10,84116934494105
2077,177,0x0B1,front_brake_pressure,brake_node_1,19595,0,psi_x10,84159884165120
2078,178,0x0B2,rear_brake_pressure,brake_node_1,19595,1945,psi_x10,84159884167065
2079,1795,0x703,engine_rpm,master,19599,0,rpm,84177064034304
2080,177,0x0B1,front_brake_pressure,brake_node_1,19605,0,psi_x10,84202833838080
2081,178,0x0B2,rear_brake_pressure,brake_node_1,19605,1945,psi_x10,84202833840025
2082,177,0x0B1,front_brake_pressure,brake_node_1,19615,0,psi_x10,84245783511040
2083,178,0x0B2,rear_brake_pressure,brake_node_1,19615,1945,psi_x10,84245783512985
2084,1795,0x703,engine_rpm,master,19619,0,rpm,84262963380224
2085,177,0x0B1,front_brake_pressure,brake_node_1,19625,0,psi_x10,84288733184000
2086,178,0x0B2,rear_brake_pressure,brake_node_1,19625,1945,psi_x10,84288733185945
2087,177,0x0B1,front_brake_pressure,brake_node_1,19635,0,psi_x10,84331682856960
2088,178,0x0B2,rear_brake_pressure,brake_node_1,19635,1945,psi_x10,84331682858905
2089,1795,0x703,engine_rpm,master,19639,0,rpm,84348862726144
2090,177,0x0B1,front_brake_pressure,brake_node_1,19645,0,psi_x10,84374632529920
2091,178,0x0B2,rear_brake_pressure,brake_node_1,19645,1945,psi_x10,84374632531865
2092,177,0x0B1,front_brake_pressure,brake_node_1,19655,0,psi_x10,84417582202880
2093,178,0x0B2,rear_brake_pressure,brake_node_1,19655,1945,psi_x10,84417582204825
2094,1795,0x703,engine_rpm,master,19659,0,rpm,84434762072064
2095,177,0x0B1,front_brake_pressure,brake_node_1,19665,0,psi_x10,84460531875840
2096,178,0x0B2,rear_brake_pressure,brake_node_1,19665,1945,psi_x10,84460531877785
2097,177,0x0B1,front_brake_pressure,brake_node_1,19675,0,psi_x10,84503481548800
2098,178,0x0B2,rear_brake_pressure,brake_node_1,19675,1945,psi_x10,84503481550745
2099,1795,0x703,engine_rpm,master,19679,0,rpm,84520661417984
2100,177,0x0B1,front_brake_pressure,brake_node_1,19685,0,psi_x10,84546431221760
2101,178,0x0B2,rear_brake_pressure,brake_node_1,19685,1945,psi_x10,84546431223705
2102,177,0x0B1,front_brake_pressure,brake_node_1,19695,0,psi_x10,84589380894720
2103,178,0x0B2,rear_brake_pressure,brake_node_1,19695,1945,psi_x10,84589380896665
2104,1795,0x703,engine_rpm,master,19699,0,rpm,84606560763904
2105,177,0x0B1,front_brake_pressure,brake_node_1,19705,0,psi_x10,84632330567680
2106,178,0x0B2,rear_brake_pressure,brake_node_1,19705,1945,psi_x10,84632330569625
2107,177,0x0B1,front_brake_pressure,brake_node_1,19714,0,psi_x10,84670985273344
2108,178,0x0B2,rear_brake_pressure,brake_node_1,19714,1945,psi_x10,84670985275289
2109,1795,0x703,engine_rpm,master,19719,0,rpm,84692460109824
2110,177,0x0B1,front_brake_pressure,brake_node_1,19724,0,psi_x10,84713934946304
2111,178,0x0B2,rear_brake_pressure,brake_node_1,19724,1945,psi_x10,84713934948249
2112,177,0x0B1,front_brake_pressure,brake_node_1,19734,0,psi_x10,84756884619264
2113,178,0x0B2,rear_brake_pressure,brake_node_1,19734,1945,psi_x10,84756884621209
2114,1795,0x703,engine_rpm,master,19739,0,rpm,84778359455744
2115,177,0x0B1,front_brake_pressure,brake_node_1,19744,0,psi_x10,84799834292224
2116,178,0x0B2,rear_brake_pressure,brake_node_1,19744,1945,psi_x10,84799834294169
2117,177,0x0B1,front_brake_pressure,brake_node_1,19754,0,psi_x10,84842783965184
2118,178,0x0B2,rear_brake_pressure,brake_node_1,19754,1945,psi_x10,84842783967129
2119,1795,0x703,engine_rpm,master,19759,0,rpm,84864258801664
2120,177,0x0B1,front_brake_pressure,brake_node_1,19764,0,psi_x10,84885733638144
2121,178,0x0B2,rear_brake_pressure,brake_node_1,19764,1945,psi_x10,84885733640089
2122,177,0x0B1,front_brake_pressure,brake_node_1,19774,0,psi_x10,84928683311104
2123,178,0x0B2,rear_brake_pressure,brake_node_1,19774,1945,psi_x10,84928683313049
2124,1795,0x703,engine_rpm,master,19779,0,rpm,84950158147584
2125,177,0x0B1,front_brake_pressure,brake_node_1,19784,0,psi_x10,84971632984064
2126,178,0x0B2,rear_brake_pressure,brake_node_1,19784,1945,psi_x10,84971632986009
2127,177,0x0B1,front_brake_pressure,brake_node_1,19794,0,psi_x10,85014582657024
2128,178,0x0B2,rear_brake_pressure,brake_node_1,19794,1945,psi_x10,85014582658969
2129,387,0x183,,,4278190080,3,raw,18374686479671623683
2130,386,0x182,,,4278190080,2,raw,18374686479671623682
2131,1795,0x703,engine_rpm,master,19799,0,rpm,85036057493504
2132,385,0x181,,,4278190080,16908545,raw,18374686479688532225
2133,177,0x0B1,front_brake_pressure,brake_node_1,19804,0,psi_x10,85057532329984
2134,178,0x0B2,rear_brake_pressure,brake_node_1,19804,1945,psi_x10,85057532331929
2135,177,0x0B1,front_brake_pressure,brake_node_1,19814,0,psi_x10,85100482002944
2136,178,0x0B2,rear_brake_pressure,brake_node_1,19814,1945,psi_x10,85100482004889
2137,1795,0x703,engine_rpm,master,19819,0,rpm,85121956839424
2138,177,0x0B1,front_brake_pressure,brake_node_1,19824,0,psi_x10,85143431675904
2139,178,0x0B2,rear_brake_pressure,brake_node_1,19824,1945,psi_x10,85143431677849
2140,177,0x0B1,front_brake_pressure,brake_node_1,19834,0,psi_x10,85186381348864
2141,178,0x0B2,rear_brake_pressure,brake_node_1,19834,1945,psi_x10,85186381350809
2142,1795,0x703,engine_rpm,master,19839,0,rpm,85207856185344
2143,177,0x0B1,front_brake_pressure,brake_node_1,19844,0,psi_x10,85229331021824
2144,178,0x0B2,rear_brake_pressure,brake_node_1,19844,1945,psi_x10,85229331023769
2145,177,0x0B1,front_brake_pressure,brake_node_1,19854,0,psi_x10,85272280694784
2146,178,0x0B2,rear_brake_pressure,brake_node_1,19854,1945,psi_x10,85272280696729
2147,1795,0x703,engine_rpm,master,19859,0,rpm,85293755531264
2148,177,0x0B1,front_brake_pressure,brake_node_1,19864,0,psi_x10,85315230367744
2149,178,0x0B2,rear_brake_pressure,brake_node_1,19864,1945,psi_x10,85315230369689
2150,177,0x0B1,front_brake_pressure,brake_node_1,19874,0,psi_x10,85358180040704
2151,178,0x0B2,rear_brake_pressure,brake_node_1,19874,1945,psi_x10,85358180042649
2152,1795,0x703,engine_rpm,master,19879,0,rpm,85379654877184
2153,177,0x0B1,front_brake_pressure,brake_node_1,19884,0,psi_x10,85401129713664
2154,178,0x0B2,rear_brake_pressure,brake_node_1,19884,1945,psi_x10,85401129715609
2155,177,0x0B1,front_brake_pressure,brake_node_1,19894,0,psi_x10,85444079386624
2156,178,0x0B2,rear_brake_pressure,brake_node_1,19894,1945,psi_x10,85444079388569
2157,1795,0x703,engine_rpm,master,19899,0,rpm,85465554223104
2158,177,0x0B1,front_brake_pressure,brake_node_1,19904,0,psi_x10,85487029059584
2159,178,0x0B2,rear_brake_pressure,brake_node_1,19904,1945,psi_x10,85487029061529
2160,177,0x0B1,front_brake_pressure,brake_node_1,19914,0,psi_x10,85529978732544
2161,178,0x0B2,rear_brake_pressure,brake_node_1,19914,1945,psi_x10,85529978734489
2162,1795,0x703,engine_rpm,master,19919,0,rpm,85551453569024
2163,177,0x0B1,front_brake_pressure,brake_node_1,19924,0,psi_x10,85572928405504
2164,178,0x0B2,rear_brake_pressure,brake_node_1,19924,1945,psi_x10,85572928407449
2165,177,0x0B1,front_brake_pressure,brake_node_1,19934,0,psi_x10,85615878078464
2166,178,0x0B2,rear_brake_pressure,brake_node_1,19934,1945,psi_x10,85615878080409
2167,1795,0x703,engine_rpm,master,19939,0,rpm,85637352914944
2168,177,0x0B1,front_brake_pressure,brake_node_1,19944,0,psi_x10,85658827751424
2169,178,0x0B2,rear_brake_pressure,brake_node_1,19944,1945,psi_x10,85658827753369
2170,177,0x0B1,front_brake_pressure,brake_node_1,19954,0,psi_x10,85701777424384
2171,178,0x0B2,rear_brake_pressure,brake_node_1,19954,1945,psi_x10,85701777426329
2172,1795,0x703,engine_rpm,master,19959,0,rpm,85723252260864
2173,177,0x0B1,front_brake_pressure,brake_node_1,19964,0,psi_x10,85744727097344
2174,178,0x0B2,rear_brake_pressure,brake_node_1,19964,1945,psi_x10,85744727099289
2175,177,0x0B1,front_brake_pressure,brake_node_1,19974,0,psi_x10,85787676770304
2176,178,0x0B2,rear_brake_pressure,brake_node_1,19974,1945,psi_x10,85787676772249
2177,1795,0x703,engine_rpm,master,19979,0,rpm,85809151606784
2178,177,0x0B1,front_brake_pressure,brake_node_1,19984,0,psi_x10,85830626443264
2179,178,0x0B2,rear_brake_pressure,brake_node_1,19984,1945,psi_x10,85830626445209
2180,177,0x0B1,front_brake_pressure,brake_node_1,19994,0,psi_x10,85873576116224
2181,178,0x0B2,rear_brake_pressure,brake_node_1,19994,1945,psi_x10,85873576118169
2182,1795,0x703,engine_rpm,master,19999,0,rpm,85895050952704
2183,177,0x0B1,front_brake_pressure,brake_node_1,20004,0,psi_x10,85916525789184
2184,178,0x0B2,rear_brake_pressure,brake_node_1,20004,1945,psi_x10,85916525791129
2185,177,0x0B1,front_brake_pressure,brake_node_1,20014,0,psi_x10,85959475462144
2186,178,0x0B2,rear_brake_pressure,brake_node_1,20014,1945,psi_x10,85959475464089
2187,1795,0x703,engine_rpm,master,20019,0,rpm,85980950298624
2188,177,0x0B1,front_brake_pressure,brake_node_1,20024,0,psi_x10,86002425135104
2189,178,0x0B2,rear_brake_pressure,brake_node_1,20024,1945,psi_x10,86002425137049
2190,177,0x0B1,front_brake_pressure,brake_node_1,20034,0,psi_x10,86045374808064
2191,178,0x0B2,rear_brake_pressure,brake_node_1,20034,1945,psi_x10,86045374810009
2192,1795,0x703,engine_rpm,master,20039,0,rpm,86066849644544
2193,177,0x0B1,front_brake_pressure,brake_node_1,20044,0,psi_x10,86088324481024
2194,178,0x0B2,rear_brake_pressure,brake_node_1,20044,1945,psi_x10,86088324482969
2195,177,0x0B1,front_brake_pressure,brake_node_1,20054,0,psi_x10,86131274153984
2196,178,0x0B2,rear_brake_pressure,brake_node_1,20054,1945,psi_x10,86131274155929
2197,1795,0x703,engine_rpm,master,20059,0,rpm,86152748990464
2198,177,0x0B1,front_brake_pressure,brake_node_1,20064,0,psi_x10,86174223826944
2199,178,0x0B2,rear_brake_pressure,brake_node_1,20064,1945,psi_x10,86174223828889
2200,177,0x0B1,front_brake_pressure,brake_node_1,20074,0,psi_x10,86217173499904
2201,178,0x0B2,rear_brake_pressure,brake_node_1,20074,1945,psi_x10,86217173501849
2202,1795,0x703,engine_rpm,master,20079,0,rpm,86238648336384
2203,177,0x0B1,front_brake_pressure,brake_node_1,20084,0,psi_x10,86260123172864
2204,178,0x0B2,rear_brake_pressure,brake_node_1,20084,1945,psi_x10,86260123174809
2205,177,0x0B1,front_brake_pressure,brake_node_1,20094,0,psi_x10,86303072845824
2206,178,0x0B2,rear_brake_pressure,brake_node_1,20094,1945,psi_x10,86303072847769
2207,1795,0x703,engine_rpm,master,20099,0,rpm,86324547682304
2208,177,0x0B1,front_brake_pressure,brake_node_1,20104,0,psi_x10,86346022518784
2209,178,0x0B2,rear_brake_pressure,brake_node_1,20104,1945,psi_x10,86346022520729
2210,177,0x0B1,front_brake_pressure,brake_node_1,20114,0,psi_x10,86388972191744
2211,178,0x0B2,rear_brake_pressure,brake_node_1,20114,1945,psi_x10,86388972193689
2212,1795,0x703,engine_rpm,master,20119,0,rpm,86410447028224
2213,177,0x0B1,front_brake_pressure,brake_node_1,20124,0,psi_x10,86431921864704
2214,178,0x0B2,rear_brake_pressure,brake_node_1,20124,1945,psi_x10,86431921866649
2215,177,0x0B1,front_brake_pressure,brake_node_1,20134,0,psi_x10,86474871537664
2216,178,0x0B2,rear_brake_pressure,brake_node_1,20134,1945,psi_x10,86474871539609
2217,1795,0x703,engine_rpm,master,20139,0,rpm,86496346374144
2218,177,0x0B1,front_brake_pressure,brake_node_1,20144,0,psi_x10,86517821210624
2219,178,0x0B2,rear_brake_pressure,brake_node_1,20144,1945,psi_x10,86517821212569
2220,177,0x0B1,front_brake_pressure,brake_node_1,20154,0,psi_x10,86560770883584
2221,178,0x0B2,rear_brake_pressure,brake_node_1,20154,1945,psi_x10,86560770885529
2222,1795,0x703,engine_rpm,master,20159,0,rpm,86582245720064
2223,177,0x0B1,front_brake_pressure,brake_node_1,20164,0,psi_x10,86603720556544
2224,178,0x0B2,rear_brake_pressure,brake_node_1,20164,1945,psi_x10,86603720558489
2225,177,0x0B1,front_brake_pressure,brake_node_1,20174,0,psi_x10,86646670229504
2226,178,0x0B2,rear_brake_pressure,brake_node_1,20174,1945,psi_x10,86646670231449
2227,1795,0x703,engine_rpm,master,20179,0,rpm,86668145065984
2228,177,0x0B1,front_brake_pressure,brake_node_1,20184,0,psi_x10,86689619902464
2229,178,0x0B2,rear_brake_pressure,brake_node_1,20184,1945,psi_x10,86689619904409
2230,177,0x0B1,front_brake_pressure,brake_node_1,20194,0,psi_x10,86732569575424
2231,178,0x0B2,rear_brake_pressure,brake_node_1,20194,1945,psi_x10,86732569577369
2232,1795,0x703,engine_rpm,master,20199,0,rpm,86754044411904
