sample_index,can_id,can_id_hex,signal,node,timestamp_ms,value,units,raw_data
21359,178,0x0B2,rear_brake_pressure,brake_node_1,143752,1945,psi_x10,617410138736537
21360,1795,0x703,engine_rpm,master,143759,99,rpm,617440203505763
21361,177,0x0B1,front_brake_pressure,brake_node_1,143762,0,psi_x10,617453088407552
21362,178,0x0B2,rear_brake_pressure,brake_node_1,143762,1945,psi_x10,617453088409497
21363,177,0x0B1,front_brake_pressure,brake_node_1,143772,0,psi_x10,617496038080512
21364,178,0x0B2,rear_brake_pressure,brake_node_1,143772,1945,psi_x10,617496038082457
21365,1795,0x703,engine_rpm,master,143780,99,rpm,617530397818979
21366,177,0x0B1,front_brake_pressure,brake_node_1,143782,0,psi_x10,617538987753472
21367,178,0x0B2,rear_brake_pressure,brake_node_1,143782,1945,psi_x10,617538987755417
21368,177,0x0B1,front_brake_pressure,brake_node_1,143792,0,psi_x10,617581937426432
21369,178,0x0B2,rear_brake_pressure,brake_node_1,143792,1945,psi_x10,617581937428377
21370,1795,0x703,engine_rpm,master,143799,149,rpm,617612002197653
21371,177,0x0B1,front_brake_pressure,brake_node_1,143802,0,psi_x10,617624887099392
21372,178,0x0B2,rear_brake_pressure,brake_node_1,143802,1945,psi_x10,617624887101337
21373,177,0x0B1,front_brake_pressure,brake_node_1,143812,0,psi_x10,617667836772352
21374,178,0x0B2,rear_brake_pressure,brake_node_1,143812,1945,psi_x10,617667836774297
21375,1795,0x703,engine_rpm,master,143819,149,rpm,617697901543573
21376,177,0x0B1,front_brake_pressure,brake_node_1,143822,0,psi_x10,617710786445312
21377,178,0x0B2,rear_brake_pressure,brake_node_1,143822,1945,psi_x10,617710786447257
21378,177,0x0B1,front_brake_pressure,brake_node_1,143832,0,psi_x10,617753736118272
21379,178,0x0B2,rear_brake_pressure,brake_node_1,143832,1945,psi_x10,617753736120217
21380,1795,0x703,engine_rpm,master,143839,149,rpm,617783800889493
21381,177,0x0B1,front_brake_pressure,brake_node_1,143842,0,psi_x10,617796685791232
21382,178,0x0B2,rear_brake_pressure,brake_node_1,143842,1945,psi_x10,617796685793177
21383,177,0x0B1,front_brake_pressure,brake_node_1,143852,0,psi_x10,617839635464192
21384,178,0x0B2,rear_brake_pressure,brake_node_1,143852,1945,psi_x10,617839635466137
21385,1795,0x703,engine_rpm,master,143859,149,rpm,617869700235413
21386,177,0x0B1,front_brake_pressure,brake_node_1,143862,0,psi_x10,617882585137152
21387,178,0x0B2,rear_brake_pressure,brake_node_1,143862,1945,psi_x10,617882585139097
21388,177,0x0B1,front_brake_pressure,brake_node_1,143872,0,psi_x10,617925534810112
21389,178,0x0B2,rear_brake_pressure,brake_node_1,143872,1945,psi_x10,617925534812057
21390,1795,0x703,engine_rpm,master,143879,149,rpm,617955599581333
21391,177,0x0B1,front_brake_pressure,brake_node_1,143882,0,psi_x10,617968484483072
21392,178,0x0B2,rear_brake_pressure,brake_node_1,143882,1945,psi_x10,617968484485017
21393,177,0x0B1,front_brake_pressure,brake_node_1,143892,0,psi_x10,618011434156032
21394,178,0x0B2,rear_brake_pressure,brake_node_1,143892,1945,psi_x10,618011434157977
21395,1795,0x703,engine_rpm,master,143899,149,rpm,618041498927253
21396,177,0x0B1,front_brake_pressure,brake_node_1,143902,0,psi_x10,618054383828992
21397,178,0x0B2,rear_brake_pressure,brake_node_1,143902,1945,psi_x10,618054383830937
21398,387,0x183,,,4278190080,3,raw,18374686479671623683
21399,386,0x182,,,4278190080,2,raw,18374686479671623682
21400,177,0x0B1,front_brake_pressure,brake_node_1,143912,0,psi_x10,618097333501952
21401,178,0x0B2,rear_brake_pressure,brake_node_1,143912,1945,psi_x10,618097333503897
21402,385,0x181,,,4278190080,16908545,raw,18374686479688532225
21403,1795,0x703,engine_rpm,master,143919,149,rpm,618127398273173
21404,177,0x0B1,front_brake_pressure,brake_node_1,143922,0,psi_x10,618140283174912
21405,178,0x0B2,rear_brake_pressure,brake_node_1,143922,1945,psi_x10,618140283176857
21406,177,0x0B1,front_brake_pressure,brake_node_1,143932,0,psi_x10,618183232847872
21407,178,0x0B2,rear_brake_pressure,brake_node_1,143932,1945,psi_x10,618183232849817
21408,1795,0x703,engine_rpm,master,143939,149,rpm,618213297619093
21409,177,0x0B1,front_brake_pressure,brake_node_1,143942,0,psi_x10,618226182520832
21410,178,0x0B2,rear_brake_pressure,brake_node_1,143942,1945,psi_x10,618226182522777
21411,177,0x0B1,front_brake_pressure,brake_node_1,143952,0,psi_x10,618269132193792
21412,178,0x0B2,rear_brake_pressure,brake_node_1,143952,1945,psi_x10,618269132195737
21413,1795,0x703,engine_rpm,master,143959,149,rpm,618299196965013
21414,177,0x0B1,front_brake_pressure,brake_node_1,143962,0,psi_x10,618312081866752
21415,178,0x0B2,rear_brake_pressure,brake_node_1,143962,1945,psi_x10,618312081868697
21416,177,0x0B1,front_brake_pressure,brake_node_1,143972,0,psi_x10,618355031539712
21417,178,0x0B2,rear_brake_pressure,brake_node_1,143972,1945,psi_x10,618355031541657
21418,1795,0x703,engine_rpm,master,143979,149,rpm,618385096310933
21419,177,0x0B1,front_brake_pressure,brake_node_1,143982,0,psi_x10,618397981212672
21420,178,0x0B2,rear_brake_pressure,brake_node_1,143982,1945,psi_x10,618397981214617
21421,177,0x0B1,front_brake_pressure,brake_node_1,143992,0,psi_x10,618440930885632
21422,178,0x0B2,rear_brake_pressure,brake_node_1,143992,1945,psi_x10,618440930887577
21423,1795,0x703,engine_rpm,master,143999,149,rpm,618470995656853
21424,177,0x0B1,front_brake_pressure,brake_node_1,144002,0,psi_x10,618483880558592
21425,178,0x0B2,rear_brake_pressure,brake_node_1,144002,1945,psi_x10,618483880560537
21426,177,0x0B1,front_brake_pressure,brake_node_1,144012,0,psi_x10,618526830231552
21427,178,0x0B2,rear_brake_pressure,brake_node_1,144012,1945,psi_x10,618526830233497
21428,1795,0x703,engine_rpm,master,144019,149,rpm,618556895002773
21429,177,0x0B1,front_brake_pressure,brake_node_1,144022,0,psi_x10,618569779904512
21430,178,0x0B2,rear_brake_pressure,brake_node_1,144022,1945,psi_x10,618569779906457
21431,177,0x0B1,front_brake_pressure,brake_node_1,144032,0,psi_x10,618612729577472
21432,1795,0x703,engine_rpm,master,144033,256,rpm,618617024545024
21433,178,0x0B2,rear_brake_pressure,brake_node_1,144032,1945,psi_x10,618612729579417
21434,177,0x0B1,front_brake_pressure,brake_node_1,144042,0,psi_x10,618655679250432
21435,178,0x0B2,rear_brake_pressure,brake_node_1,144042,1945,psi_x10,618655679252377
21436,177,0x0B1,front_brake_pressure,brake_node_1,144052,0,psi_x10,618698628923392
21437,178,0x0B2,rear_brake_pressure,brake_node_1,144052,1945,psi_x10,618698628925337
21438,1795,0x703,engine_rpm,master,144053,256,rpm,618702923890944
21439,177,0x0B1,front_brake_pressure,brake_node_1,144062,0,psi_x10,618741578596352
21440,178,0x0B2,rear_brake_pressure,brake_node_1,144062,1945,psi_x10,618741578598297
21441,177,0x0B1,front_brake_pressure,brake_node_1,144072,0,psi_x10,618784528269312
21442,178,0x0B2,rear_brake_pressure,brake_node_1,144072,1945,psi_x10,618784528271257
21443,1795,0x703,engine_rpm,master,144073,256,rpm,618788823236864
21444,177,0x0B1,front_brake_pressure,brake_node_1,144082,0,psi_x10,618827477942272
21445,178,0x0B2,rear_brake_pressure,brake_node_1,144082,1945,psi_x10,618827477944217
21446,177,0x0B1,front_brake_pressure,brake_node_1,144092,0,psi_x10,618870427615232
21447,178,0x0B2,rear_brake_pressure,brake_node_1,144092,1945,psi_x10,618870427617177
21448,1795,0x703,engine_rpm,master,144093,256,rpm,618874722582784
21449,1795,0x703,engine_rpm,master,144098,910,rpm,618896197419918
21450,177,0x0B1,front_brake_pressure,brake_node_1,144102,0,psi_x10,618913377288192
21451,178,0x0B2,rear_brake_pressure,brake_node_1,144102,1945,psi_x10,618913377290137
21452,177,0x0B1,front_brake_pressure,brake_node_1,144112,0,psi_x10,618956326961152
21453,178,0x0B2,rear_brake_pressure,brake_node_1,144112,1945,psi_x10,618956326963097
21454,1795,0x703,engine_rpm,master,144119,910,rpm,618986391733134
21455,177,0x0B1,front_brake_pressure,brake_node_1,144122,0,psi_x10,618999276634112
21456,178,0x0B2,rear_brake_pressure,brake_node_1,144122,1945,psi_x10,618999276636057
21457,177,0x0B1,front_brake_pressure,brake_node_1,144132,0,psi_x10,619042226307072
21458,178,0x0B2,rear_brake_pressure,brake_node_1,144132,1945,psi_x10,619042226309017
21459,1795,0x703,engine_rpm,master,144139,910,rpm,619072291079054
21460,177,0x0B1,front_brake_pressure,brake_node_1,144142,0,psi_x10,619085175980032
21461,178,0x0B2,rear_brake_pressure,brake_node_1,144142,1945,psi_x10,619085175981977
21462,177,0x0B1,front_brake_pressure,brake_node_1,144152,0,psi_x10,619128125652992
21463,178,0x0B2,rear_brake_pressure,brake_node_1,144152,1945,psi_x10,619128125654937
21464,1795,0x703,engine_rpm,master,144159,910,rpm,619158190424974
21465,177,0x0B1,front_brake_pressure,brake_node_1,144162,0,psi_x10,619171075325952
21466,178,0x0B2,rear_brake_pressure,brake_node_1,144162,1945,psi_x10,619171075327897
21467,177,0x0B1,front_brake_pressure,brake_node_1,144172,0,psi_x10,619214024998912
21468,178,0x0B2,rear_brake_pressure,brake_node_1,144172,1945,psi_x10,619214025000857
21469,1795,0x703,engine_rpm,master,144179,910,rpm,619244089770894
21470,177,0x0B1,front_brake_pressure,brake_node_1,144182,0,psi_x10,619256974671872
21471,178,0x0B2,rear_brake_pressure,brake_node_1,144182,1945,psi_x10,619256974673817
21472,177,0x0B1,front_brake_pressure,brake_node_1,144192,0,psi_x10,619299924344832
21473,178,0x0B2,rear_brake_pressure,brake_node_1,144192,1945,psi_x10,619299924346777
21474,1795,0x703,engine_rpm,master,144198,600,rpm,619325694149208
21475,177,0x0B1,front_brake_pressure,brake_node_1,144202,0,psi_x10,619342874017792
21476,178,0x0B2,rear_brake_pressure,brake_node_1,144202,1945,psi_x10,619342874019737
21477,177,0x0B1,front_brake_pressure,brake_node_1,144212,0,psi_x10,619385823690752
21478,178,0x0B2,rear_brake_pressure,brake_node_1,144212,1945,psi_x10,619385823692697
21479,1795,0x703,engine_rpm,master,144219,600,rpm,619415888462424
21480,177,0x0B1,front_brake_pressure,brake_node_1,144222,0,psi_x10,619428773363712
21481,178,0x0B2,rear_brake_pressure,brake_node_1,144222,1945,psi_x10,619428773365657
21482,177,0x0B1,front_brake_pressure,brake_node_1,144232,0,psi_x10,619471723036672
21483,178,0x0B2,rear_brake_pressure,brake_node_1,144232,1945,psi_x10,619471723038617
21484,1795,0x703,engine_rpm,master,144239,600,rpm,619501787808344
21485,177,0x0B1,front_brake_pressure,brake_node_1,144242,0,psi_x10,619514672709632
21486,178,0x0B2,rear_brake_pressure,brake_node_1,144242,1945,psi_x10,619514672711577
21487,177,0x0B1,front_brake_pressure,brake_node_1,144252,0,psi_x10,619557622382592
21488,178,0x0B2,rear_brake_pressure,brake_node_1,144252,1945,psi_x10,619557622384537
21489,1795,0x703,engine_rpm,master,144259,600,rpm,619587687154264
21490,177,0x0B1,front_brake_pressure,brake_node_1,144262,0,psi_x10,619600572055552
21491,178,0x0B2,rear_brake_pressure,brake_node_1,144262,1945,psi_x10,619600572057497
21492,177,0x0B1,front_brake_pressure,brake_node_1,144272,0,psi_x10,619643521728512
21493,178,0x0B2,rear_brake_pressure,brake_node_1,144272,1945,psi_x10,619643521730457
21494,1795,0x703,engine_rpm,master,144279,600,rpm,619673586500184
21495,177,0x0B1,front_brake_pressure,brake_node_1,144282,0,psi_x10,619686471401472
21496,178,0x0B2,rear_brake_pressure,brake_node_1,144282,1945,psi_x10,619686471403417
21497,177,0x0B1,front_brake_pressure,brake_node_1,144292,0,psi_x10,619729421074432
21498,178,0x0B2,rear_brake_pressure,brake_node_1,144292,1945,psi_x10,619729421076377
21499,1795,0x703,engine_rpm,master,144299,600,rpm,619759485846104
21500,177,0x0B1,front_brake_pressure,brake_node_1,144302,0,psi_x10,619772370747392
21501,178,0x0B2,rear_brake_pressure,brake_node_1,144302,1945,psi_x10,619772370749337
21502,177,0x0B1,front_brake_pressure,brake_node_1,144312,0,psi_x10,619815320420352
21503,178,0x0B2,rear_brake_pressure,brake_node_1,144312,1945,psi_x10,619815320422297
21504,1795,0x703,engine_rpm,master,144319,600,rpm,619845385192024
21505,177,0x0B1,front_brake_pressure,brake_node_1,144322,0,psi_x10,619858270093312
21506,178,0x0B2,rear_brake_pressure,brake_node_1,144322,1945,psi_x10,619858270095257
21507,177,0x0B1,front_brake_pressure,brake_node_1,144332,0,psi_x10,619901219766272
21508,178,0x0B2,rear_brake_pressure,brake_node_1,144332,1945,psi_x10,619901219768217
21509,1795,0x703,engine_rpm,master,144339,600,rpm,619931284537944
21510,177,0x0B1,front_brake_pressure,brake_node_1,144342,0,psi_x10,619944169439232
21511,178,0x0B2,rear_brake_pressure,brake_node_1,144342,1945,psi_x10,619944169441177
21512,177,0x0B1,front_brake_pressure,brake_node_1,144352,0,psi_x10,619987119112192
21513,178,0x0B2,rear_brake_pressure,brake_node_1,144352,1945,psi_x10,619987119114137
21514,1795,0x703,engine_rpm,master,144359,600,rpm,620017183883864
21515,177,0x0B1,front_brake_pressure,brake_node_1,144362,0,psi_x10,620030068785152
21516,178,0x0B2,rear_brake_pressure,brake_node_1,144362,1945,psi_x10,620030068787097
21517,177,0x0B1,front_brake_pressure,brake_node_1,144372,0,psi_x10,620073018458112
21518,178,0x0B2,rear_brake_pressure,brake_node_1,144372,1945,psi_x10,620073018460057
21519,1795,0x703,engine_rpm,master,144379,600,rpm,620103083229784
21520,177,0x0B1,front_brake_pressure,brake_node_1,144382,0,psi_x10,620115968131072
21521,178,0x0B2,rear_brake_pressure,brake_node_1,144382,1945,psi_x10,620115968133017
21522,177,0x0B1,front_brake_pressure,brake_node_1,144392,0,psi_x10,620158917804032
21523,178,0x0B2,rear_brake_pressure,brake_node_1,144392,1945,psi_x10,620158917805977
21524,1795,0x703,engine_rpm,master,144399,600,rpm,620188982575704
21525,177,0x0B1,front_brake_pressure,brake_node_1,144402,0,psi_x10,620201867476992
21526,178,0x0B2,rear_brake_pressure,brake_node_1,144402,1945,psi_x10,620201867478937
21527,387,0x183,,,4278190080,3,raw,18374686479671623683
21528,386,0x182,,,4278190080,2,raw,18374686479671623682
21529,177,0x0B1,front_brake_pressure,brake_node_1,144412,0,psi_x10,620244817149952
21530,178,0x0B2,rear_brake_pressure,brake_node_1,144412,1945,psi_x10,620244817151897
21531,385,0x181,,,4278190080,16908545,raw,18374686479688532225
21532,1795,0x703,engine_rpm,master,144419,600,rpm,620274881921624
21533,177,0x0B1,front_brake_pressure,brake_node_1,144422,0,psi_x10,620287766822912
21534,178,0x0B2,rear_brake_pressure,brake_node_1,144422,1945,psi_x10,620287766824857
21535,177,0x0B1,front_brake_pressure,brake_node_1,144432,0,psi_x10,620330716495872
21536,178,0x0B2,rear_brake_pressure,brake_node_1,144432,1945,psi_x10,620330716497817
21537,1795,0x703,engine_rpm,master,144439,600,rpm,620360781267544
21538,177,0x0B1,front_brake_pressure,brake_node_1,144442,0,psi_x10,620373666168832
21539,178,0x0B2,rear_brake_pressure,brake_node_1,144442,1945,psi_x10,620373666170777
21540,177,0x0B1,front_brake_pressure,brake_node_1,144452,0,psi_x10,620416615841792
21541,178,0x0B2,rear_brake_pressure,brake_node_1,144452,1945,psi_x10,620416615843737
21542,1795,0x703,engine_rpm,master,144459,600,rpm,620446680613464
21543,177,0x0B1,front_brake_pressure,brake_node_1,144462,0,psi_x10,620459565514752
21544,178,0x0B2,rear_brake_pressure,brake_node_1,144462,1945,psi_x10,620459565516697
21545,177,0x0B1,front_brake_pressure,brake_node_1,144472,0,psi_x10,620502515187712
21546,178,0x0B2,rear_brake_pressure,brake_node_1,144472,1945,psi_x10,620502515189657
21547,1795,0x703,engine_rpm,master,144479,600,rpm,620532579959384
21548,177,0x0B1,front_brake_pressure,brake_node_1,144482,0,psi_x10,620545464860672
21549,178,0x0B2,rear_brake_pressure,brake_node_1,144482,1945,psi_x10,620545464862617
21550,177,0x0B1,front_brake_pressure,brake_node_1,144492,0,psi_x10,620588414533632
21551,178,0x0B2,rear_brake_pressure,brake_node_1,144492,1945,psi_x10,620588414535577
21552,1795,0x703,engine_rpm,master,144499,199,rpm,620618479304903
21553,177,0x0B1,front_brake_pressure,brake_node_1,144502,0,psi_x10,620631364206592
21554,178,0x0B2,rear_brake_pressure,brake_node_1,144502,1945,psi_x10,620631364208537
21555,177,0x0B1,front_brake_pressure,brake_node_1,144512,0,psi_x10,620674313879552
21556,178,0x0B2,rear_brake_pressure,brake_node_1,144512,1945,psi_x10,620674313881497
21557,1795,0x703,engine_rpm,master,144519,199,rpm,620704378650823
21558,177,0x0B1,front_brake_pressure,brake_node_1,144522,0,psi_x10,620717263552512
21559,178,0x0B2,rear_brake_pressure,brake_node_1,144522,1945,psi_x10,620717263554457
21560,177,0x0B1,front_brake_pressure,brake_node_1,144532,0,psi_x10,620760213225472
21561,178,0x0B2,rear_brake_pressure,brake_node_1,144532,1945,psi_x10,620760213227417
21562,1795,0x703,engine_rpm,master,144539,199,rpm,620790277996743
21563,177,0x0B1,front_brake_pressure,brake_node_1,144542,0,psi_x10,620803162898432
21564,178,0x0B2,rear_brake_pressure,brake_node_1,144542,1945,psi_x10,620803162900377
21565,177,0x0B1,front_brake_pressure,brake_node_1,144552,0,psi_x10,620846112571392
21566,178,0x0B2,rear_brake_pressure,brake_node_1,144552,1945,psi_x10,620846112573337
21567,1795,0x703,engine_rpm,master,144559,199,rpm,620876177342663
21568,177,0x0B1,front_brake_pressure,brake_node_1,144562,0,psi_x10,620889062244352
21569,178,0x0B2,rear_brake_pressure,brake_node_1,144562,1945,psi_x10,620889062246297
21570,177,0x0B1,front_brake_pressure,brake_node_1,144572,0,psi_x10,620932011917312
21571,178,0x0B2,rear_brake_pressure,brake_node_1,144572,1945,psi_x10,620932011919257
21572,1795,0x703,engine_rpm,master,144579,199,rpm,620962076688583
21573,177,0x0B1,front_brake_pressure,brake_node_1,144582,0,psi_x10,620974961590272
21574,178,0x0B2,rear_brake_pressure,brake_node_1,144582,1945,psi_x10,620974961592217
21575,177,0x0B1,front_brake_pressure,brake_node_1,144592,0,psi_x10,621017911263232
21576,178,0x0B2,rear_brake_pressure,brake_node_1,144592,1945,psi_x10,621017911265177
21577,1795,0x703,engine_rpm,master,144598,600,rpm,621043681067608
21578,177,0x0B1,front_brake_pressure,brake_node_1,144602,0,psi_x10,621060860936192
21579,178,0x0B2,rear_brake_pressure,brake_node_1,144602,1945,psi_x10,621060860938137
21580,177,0x0B1,front_brake_pressure,brake_node_1,144612,0,psi_x10,621103810609152
21581,178,0x0B2,rear_brake_pressure,brake_node_1,144612,1945,psi_x10,621103810611097
21582,1795,0x703,engine_rpm,master,144619,600,rpm,621133875380824
21583,177,0x0B1,front_brake_pressure,brake_node_1,144622,0,psi_x10,621146760282112
21584,178,0x0B2,rear_brake_pressure,brake_node_1,144622,1945,psi_x10,621146760284057
21585,177,0x0B1,front_brake_pressure,brake_node_1,144632,0,psi_x10,621189709955072
21586,178,0x0B2,rear_brake_pressure,brake_node_1,144632,1945,psi_x10,621189709957017
21587,1795,0x703,engine_rpm,master,144639,600,rpm,621219774726744
21588,177,0x0B1,front_brake_pressure,brake_node_1,144642,0,psi_x10,621232659628032
21589,178,0x0B2,rear_brake_pressure,brake_node_1,144642,1945,psi_x10,621232659629977
21590,177,0x0B1,front_brake_pressure,brake_node_1,144652,0,psi_x10,621275609300992
21591,178,0x0B2,rear_brake_pressure,brake_node_1,144652,1945,psi_x10,621275609302937
21592,1795,0x703,engine_rpm,master,144659,600,rpm,621305674072664
21593,177,0x0B1,front_brake_pressure,brake_node_1,144662,0,psi_x10,621318558973952
21594,178,0x0B2,rear_brake_pressure,brake_node_1,144662,1945,psi_x10,621318558975897
21595,177,0x0B1,front_brake_pressure,brake_node_1,144672,0,psi_x10,621361508646912
21596,178,0x0B2,rear_brake_pressure,brake_node_1,144672,1945,psi_x10,621361508648857
21597,1795,0x703,engine_rpm,master,144679,600,rpm,621391573418584
21598,177,0x0B1,front_brake_pressure,brake_node_1,144682,0,psi_x10,621404458319872
21599,178,0x0B2,rear_brake_pressure,brake_node_1,144682,1945,psi_x10,621404458321817
21600,177,0x0B1,front_brake_pressure,brake_node_1,144692,0,psi_x10,621447407992832
21601,178,0x0B2,rear_brake_pressure,brake_node_1,144692,1945,psi_x10,621447407994777
21602,1795,0x703,engine_rpm,master,144699,600,rpm,621477472764504
21603,177,0x0B1,front_brake_pressure,brake_node_1,144702,0,psi_x10,621490357665792
21604,178,0x0B2,rear_brake_pressure,brake_node_1,144702,1945,psi_x10,621490357667737
21605,177,0x0B1,front_brake_pressure,brake_node_1,144712,0,psi_x10,621533307338752
21606,178,0x0B2,rear_brake_pressure,brake_node_1,144712,1945,psi_x10,621533307340697
21607,1795,0x703,engine_rpm,master,144719,600,rpm,621563372110424
21608,177,0x0B1,front_brake_pressure,brake_node_1,144722,0,psi_x10,621576257011712
21609,178,0x0B2,rear_brake_pressure,brake_node_1,144722,1945,psi_x10,621576257013657
21610,177,0x0B1,front_brake_pressure,brake_node_1,144732,0,psi_x10,621619206684672
21611,178,0x0B2,rear_brake_pressure,brake_node_1,144732,1945,psi_x10,621619206686617
21612,1795,0x703,engine_rpm,master,144739,600,rpm,621649271456344
21613,177,0x0B1,front_brake_pressure,brake_node_1,144742,0,psi_x10,621662156357632
21614,178,0x0B2,rear_brake_pressure,brake_node_1,144742,1945,psi_x10,621662156359577
21615,177,0x0B1,front_brake_pressure,brake_node_1,144752,0,psi_x10,621705106030592
21616,178,0x0B2,rear_brake_pressure,brake_node_1,144752,1945,psi_x10,621705106032537
21617,1795,0x703,engine_rpm,master,144759,600,rpm,621735170802264
21618,177,0x0B1,front_brake_pressure,brake_node_1,144762,0,psi_x10,621748055703552
21619,178,0x0B2,rear_brake_pressure,brake_node_1,144762,1945,psi_x10,621748055705497
21620,177,0x0B1,front_brake_pressure,brake_node_1,144772,0,psi_x10,621791005376512
21621,178,0x0B2,rear_brake_pressure,brake_node_1,144772,1945,psi_x10,621791005378457
21622,1795,0x703,engine_rpm,master,144779,600,rpm,621821070148184
21623,177,0x0B1,front_brake_pressure,brake_node_1,144782,0,psi_x10,621833955049472
21624,178,0x0B2,rear_brake_pressure,brake_node_1,144782,1945,psi_x10,621833955051417
21625,177,0x0B1,front_brake_pressure,brake_node_1,144792,0,psi_x10,621876904722432
21626,178,0x0B2,rear_brake_pressure,brake_node_1,144792,1945,psi_x10,621876904724377
21627,1795,0x703,engine_rpm,master,144799,600,rpm,621906969494104
21628,177,0x0B1,front_brake_pressure,brake_node_1,144802,0,psi_x10,621919854395392
21629,178,0x0B2,rear_brake_pressure,brake_node_1,144802,1945,psi_x10,621919854397337
21630,177,0x0B1,front_brake_pressure,brake_node_1,144812,0,psi_x10,621962804068352
21631,178,0x0B2,rear_brake_pressure,brake_node_1,144812,1945,psi_x10,621962804070297
21632,1795,0x703,engine_rpm,master,144819,600,rpm,621992868840024
21633,177,0x0B1,front_brake_pressure,brake_node_1,144822,0,psi_x10,622005753741312
21634,178,0x0B2,rear_brake_pressure,brake_node_1,144822,1945,psi_x10,622005753743257
21635,177,0x0B1,front_brake_pressure,brake_node_1,144832,0,psi_x10,622048703414272
21636,178,0x0B2,rear_brake_pressure,brake_node_1,144832,1945,psi_x10,622048703416217
21637,1795,0x703,engine_rpm,master,144839,600,rpm,622078768185944
21638,177,0x0B1,front_brake_pressure,brake_node_1,144842,0,psi_x10,622091653087232
21639,178,0x0B2,rear_brake_pressure,brake_node_1,144842,1945,psi_x10,622091653089177
21640,177,0x0B1,front_brake_pressure,brake_node_1,144852,0,psi_x10,622134602760192
21641,178,0x0B2,rear_brake_pressure,brake_node_1,144852,1945,psi_x10,622134602762137
21642,1795,0x703,engine_rpm,master,144859,600,rpm,622164667531864
21643,177,0x0B1,front_brake_pressure,brake_node_1,144862,0,psi_x10,622177552433152
21644,178,0x0B2,rear_brake_pressure,brake_node_1,144862,1945,psi_x10,622177552435097
21645,177,0x0B1,front_brake_pressure,brake_node_1,144872,0,psi_x10,622220502106112
21646,178,0x0B2,rear_brake_pressure,brake_node_1,144872,1945,psi_x10,622220502108057
21647,1795,0x703,engine_rpm,master,144879,600,rpm,622250566877784
21648,177,0x0B1,front_brake_pressure,brake_node_1,144882,0,psi_x10,622263451779072
21649,178,0x0B2,rear_brake_pressure,brake_node_1,144882,1945,psi_x10,622263451781017
21650,177,0x0B1,front_brake_pressure,brake_node_1,144892,0,psi_x10,622306401452032
21651,178,0x0B2,rear_brake_pressure,brake_node_1,144892,1945,psi_x10,622306401453977
21652,1795,0x703,engine_rpm,master,144898,199,rpm,622332171256007
21653,177,0x0B1,front_brake_pressure,brake_node_1,144902,0,psi_x10,622349351124992
21654,178,0x0B2,rear_brake_pressure,brake_node_1,144902,1945,psi_x10,622349351126937
21655,387,0x183,,,4278190080,3,raw,18374686479671623683
21656,386,0x182,,,4278190080,2,raw,18374686479671623682
21657,177,0x0B1,front_brake_pressure,brake_node_1,144912,0,psi_x10,622392300797952
21658,178,0x0B2,rear_brake_pressure,brake_node_1,144912,1945,psi_x10,622392300799897
21659,385,0x181,,,4278190080,16908545,raw,18374686479688532225
21660,1795,0x703,engine_rpm,master,144919,199,rpm,622422365569223
21661,177,0x0B1,front_brake_pressure,brake_node_1,144922,0,psi_x10,622435250470912
21662,178,0x0B2,rear_brake_pressure,brake_node_1,144922,1945,psi_x10,622435250472857
21663,177,0x0B1,front_brake_pressure,brake_node_1,144932,0,psi_x10,622478200143872
21664,178,0x0B2,rear_brake_pressure,brake_node_1,144932,1945,psi_x10,622478200145817
21665,1795,0x703,engine_rpm,master,144939,199,rpm,622508264915143
21666,177,0x0B1,front_brake_pressure,brake_node_1,144942,0,psi_x10,622521149816832
21667,178,0x0B2,rear_brake_pressure,brake_node_1,144942,1945,psi_x10,622521149818777
21668,177,0x0B1,front_brake_pressure,brake_node_1,144952,0,psi_x10,622564099489792
21669,178,0x0B2,rear_brake_pressure,brake_node_1,144952,1945,psi_x10,622564099491737
21670,1795,0x703,engine_rpm,master,144959,199,rpm,622594164261063
21671,177,0x0B1,front_brake_pressure,brake_node_1,144962,0,psi_x10,622607049162752
21672,178,0x0B2,rear_brake_pressure,brake_node_1,144962,1945,psi_x10,622607049164697
21673,177,0x0B1,front_brake_pressure,brake_node_1,144972,0,psi_x10,622649998835712
21674,178,0x0B2,rear_brake_pressure,brake_node_1,144972,1945,psi_x10,622649998837657
21675,1795,0x703,engine_rpm,master,144979,199,rpm,622680063606983
21676,177,0x0B1,front_brake_pressure,brake_node_1,144982,0,psi_x10,622692948508672
21677,178,0x0B2,rear_brake_pressure,brake_node_1,144982,1945,psi_x10,622692948510617
21678,177,0x0B1,front_brake_pressure,brake_node_1,144992,0,psi_x10,622735898181632
21679,178,0x0B2,rear_brake_pressure,brake_node_1,144992,1945,psi_x10,622735898183577
21680,1795,0x703,engine_rpm,master,144998,600,rpm,622761667986008
21681,177,0x0B1,front_brake_pressure,brake_node_1,145002,0,psi_x10,622778847854592
21682,178,0x0B2,rear_brake_pressure,brake_node_1,145002,1945,psi_x10,622778847856537
21683,177,0x0B1,front_brake_pressure,brake_node_1,145012,0,psi_x10,622821797527552
21684,178,0x0B2,rear_brake_pressure,brake_node_1,145012,1945,psi_x10,622821797529497
21685,1795,0x703,engine_rpm,master,145019,600,rpm,622851862299224
21686,177,0x0B1,front_brake_pressure,brake_node_1,145022,0,psi_x10,622864747200512
21687,178,0x0B2,rear_brake_pressure,brake_node_1,145022,1945,psi_x10,622864747202457
